9043,38 WESTFAIR CT,SANDY SPRINGS,Georgia,0.3072493573264781,False,
1940,225 PINEY HILL CT,ALPHARETTA,Georgia,0.4,False,
3919,1703 TEMPLE AVE,COLLEGE PARK,Georgia,0.529,True,
13599,1177 LUCILE AVE,ATLANTA,Georgia,0.4,False,
22707,0 BOHANNON RD,FAIRBURN,Georgia,0.4,False,
19357,1359 STIRLING CIR,ATLANTA,Georgia,0.3178082191780822,False,
2085,3095 ROXBURGH DR,ROSWELL,Georgia,0.3638709677419355,False,
10540,1004 MADELINE LN,SANDY SPRINGS,Georgia,0.344969696969697,False,
15908,427 PEYTON RD,ATLANTA,Georgia,0.4904575163398693,True,
11764,5136 RAPAHOE TRL,UNION CITY,Georgia,0.3998088867654085,False,
6027,4011 ARDEN WAY,ATLANTA,Georgia,0.4,False,
14517,881 MEMORIAL DR,ATLANTA,Georgia,0.3928,False,
15054,772 ADAIR AVE,ATLANTA,Georgia,0.38325,False,
21998,1789 MEADOW LN,ATLANTA,Georgia,2.7472,True,
2361,145 GUNLOCK TRC,ROSWELL,Georgia,0.4,False,
18848,400 VILLAGE PKWY,ATLANTA,Georgia,0.2949090909090909,False,
520,6 FOREST RIDGE CT,SANDY SPRINGS,Georgia,0.4,False,
12804,505 WELBURY CT,JOHNS CREEK,Georgia,0.342625,False,
20992,374 EAST PACES FERRY RD,ATLANTA,Georgia,0.37792,False,
4563,3022 DOGWOOD DR,HAPEVILLE,Georgia,0.3993329627570873,False,
3328,1470 WESTMONT RD,ATLANTA,Georgia,0.39043478260869563,False,
20899,4609 VILLAGE GREEN DR,ROSWELL,Georgia,0.4,False,
17365,6718 BRANDON MILL RD,SANDY SPRINGS,Georgia,0.3464008859357697,False,
14897,187 GIBSON ST,ATLANTA,Georgia,0.4,False,
14762,2018 CONRAD AVE,ATLANTA,Georgia,0.30255639097744363,False,
8972,291 DEVONSHIRE DR,ROSWELL,Georgia,0.3971764705882353,False,
21102,630 IRWIN PL,ATLANTA,Georgia,0.3804347826086957,False,
14505,418 BILL KENNEDY WAY,ATLANTA,Georgia,0.3667932217887249,False,
17801,1060 ARBORHILL LN,ALPHARETTA,Georgia,0.3310344827586207,False,
1747,325 GREEN WAY,JOHNS CREEK,Georgia,0.38659685863874343,False,
2252,300 SPRING RIDGE DR,ROSWELL,Georgia,0.4,False,
1599,11931 ASPEN FOREST DR,JOHNS CREEK,Georgia,0.44396501457725945,True,
7779,2814 SONELEY WAY,MILTON,Georgia,0.38753982300884954,False,
18809,120 RALPH MCGILL BLVD,ATLANTA,Georgia,0.34863387978142074,False,
9693,1050 PIEDMONT AVE,ATLANTA,Georgia,0.3797894736842105,False,
12560,3101 HOWELL MILL RD,ATLANTA,Georgia,0.36508221225710014,False,
14228,1317 EAST MERCER AVE,EAST POINT,Georgia,0.3569777777777778,False,
1052,74 ADRIAN PL,ATLANTA,Georgia,0.37310344827586206,False,
15621,1127 CAHABA DR,ATLANTA,Georgia,1.8676748582230625,True,
22142,750 PARK AVE,ATLANTA,Georgia,0.4,False,
11838,7738 SYLVANER LN,SOUTH FULTON,Georgia,0.38109452736318405,False,
22051,342 MARIETTA ST,ATLANTA,Georgia,0.35878144331991346,False,
2707,3190 CADIZ CIR,SOUTH FULTON,Georgia,0.28119760479041916,False,
7449,12481 HUNTINGTON TRACE LN,ALPHARETTA,Georgia,0.4,False,
19261,390 SEVENTEENTH ST,ATLANTA,Georgia,0.3463510848126233,False,
13585,939 MATHEWS ST,ATLANTA,Georgia,0.6357647058823529,True,
1962,10865 WINDHAM WAY,ALPHARETTA,Georgia,0.4,False,
6482,2845 ARDEN RD,ATLANTA,Georgia,0.37102990033222594,False,
14642,58 BASS ST,ATLANTA,Georgia,0.375884476534296,False,
5421,845 SKIPPER DR,ATLANTA,Georgia,0.5667262969588551,True,
